mjd,mag,magerr
1,20.109617184555127,0.05
63,20.004649868691622,0.05
64,19.99225099971391,0.05
65,19.99270963281966,0.05
66,20.000892152590076,0.05
67,20.014667315146617,0.05
68,20.032886831477917,0.05
69,20.05377221295864,0.05
70,20.073271781277974,0.05
71,20.08640348376499,0.05
72,20.09719527117705,0.05
73,20.10171923192332,0.05
74,20.107022727810012,0.05
75,20.11130746567273,0.05
92,20.07748608280425,0.05
93,20.086470729035447,0.05
94,20.102104762536733,0.05
95,20.123469125438582,0.05
96,20.15054946103853,0.05
97,20.176407992709038,0.05
98,20.195671279673924,0.05
99,20.21621040929947,0.05
100,20.236454680746498,0.05
101,20.251166958481427,0.05
102,20.262697527393364,0.05
137,20.33267849133201,0.05
138,20.316230266553298,0.05
139,20.297358187003816,0.05
140,20.279602233962045,0.05
141,20.26939574591386,0.05
142,20.266475198925257,0.05
143,20.26330755745078,0.05
144,20.267460268724996,0.05
145,20.27775976765917,0.05
146,20.28883414584714,0.05
186,20.24742029083155,0.05
187,20.23092624082023,0.05
188,20.209405424618133,0.05
189,20.188008333655738,0.05
190,20.169398153127595,0.05
191,20.15769278659311,0.05
192,20.15524713604122,0.05
193,20.161324332306243,0.05
194,20.176463453778645,0.05
195,20.19625783328214,0.05
196,20.22057535953244,0.05
218,20.059994852472734,0.05
219,20.066070263349765,0.05
220,20.07724540499421,0.05
221,20.091847287485628,0.05
222,20.10955815554295,0.05
223,20.129701135686155,0.05
224,20.143154121525434,0.05
225,20.150650756353336,0.05
226,20.157022312421553,0.05
239,20.109096069963364,0.05
240,20.111513315810093,0.05
241,20.119304388964473,0.05
242,20.130938152781205,0.05
243,20.130074665271955,0.05
244,20.11454776318535,0.05
245,20.091018297570535,0.05
246,20.062467711627455,0.05
247,20.02999496322689,0.05
248,20.00322765018118,0.05
249,19.983330556890273,0.05
250,19.972984645645703,0.05
348,20.4046560769712,0.05
349,20.393973022542077,0.05
350,20.383001030775198,0.05
351,20.3686804412394,0.05
352,20.356570711542922,0.05
353,20.350307310483025,0.05
354,20.349696863847434,0.05
355,20.351499547485552,0.05
356,20.359839820609515,0.05
357,20.36981995154354,0.05
358,20.37651527854775,0.05
462,20.308790815620064,0.05
463,20.300023321897605,0.05
464,20.289666120479687,0.05
465,20.283570305103773,0.05
466,20.282861236082518,0.05
467,20.28672210674464,0.05
468,20.288783476527506,0.05
469,20.289307122038416,0.05
470,20.28865940874882,0.05
471,20.281927456499396,0.05
482,20.293827041442448,0.05
483,20.281184958459427,0.05
484,20.267387141124864,0.05
485,20.26118505254589,0.05
486,20.25409915760236,0.05
487,20.246381956254076,0.05
488,20.24134627260164,0.05
489,20.237706705280353,0.05
490,20.2299874351667,0.05
491,20.218545149197915,0.05
492,20.213758720554686,0.05
493,20.214370189225598,0.05
494,20.211898227528856,0.05
495,20.20939960445468,0.05
505,20.08447574406035,0.05
506,20.08469791221703,0.05
507,20.086489260194448,0.05
508,20.08722074089473,0.05
509,20.086966587741536,0.05
510,20.092791576086107,0.05
511,20.103276444116695,0.05
512,20.117843823655313,0.05
513,20.142656442560217,0.05
514,20.173272903629503,0.05
545,20.1193379448083,0.05
546,20.110455318150223,0.05
547,20.110670077026903,0.05
548,20.110275173748725,0.05
549,20.11410525530311,0.05
550,20.120791930063824,0.05
551,20.120401622410178,0.05
552,20.12029248910637,0.05
553,20.128887281326236,0.05
554,20.133638550584983,0.05
555,20.129466919838897,0.05
556,20.126795562013733,0.05
557,20.128772841102865,0.05
558,20.137254688550478,0.05
559,20.149918009251813,0.05
560,20.16173268782986,0.05
561,20.1749494639457,0.05
562,20.184655194860362,0.05
563,20.193242168652695,0.05
564,20.1977592335737,0.05
565,20.197775280514286,0.05
566,20.196770444569488,0.05
567,20.195664880373066,0.05
568,20.192906977187526,0.05
569,20.195744801848527,0.05
570,20.196638558425896,0.05
571,20.191311127542853,0.05
572,20.184971159411567,0.05
573,20.17700310054409,0.05
574,20.167628813933014,0.05
575,20.1578068571389,0.05
576,20.147436140149942,0.05
577,20.135635671450707,0.05
578,20.129988676379234,0.05
597,20.17381212636601,0.05
598,20.17480705739225,0.05
599,20.17861309366581,0.05
600,20.180258855529424,0.05
601,20.183090540934337,0.05
602,20.186078596336124,0.05
603,20.18993544060107,0.05
604,20.198295969323986,0.05
605,20.212834616807662,0.05
606,20.232046678639527,0.05
607,20.256789847311175,0.05
608,20.288552278347346,0.05
612,20.37753157893078,0.05
613,20.38488720894079,0.05
614,20.392219422579124,0.05
615,20.401932378766226,0.05
616,20.409929290189616,0.05
617,20.41659867204755,0.05
618,20.42430030011746,0.05
619,20.422516966794042,0.05
620,20.407597678780824,0.05
621,20.39104212090286,0.05
622,20.37644820479479,0.05
623,20.366329614471617,0.05
624,20.363447202167627,0.05
625,20.354934117065632,0.05
626,20.343420516843075,0.05
627,20.330443652159012,0.05
628,20.31914250232169,0.05
629,20.307332446397275,0.05
630,20.29812092518693,0.05
631,20.292373506431268,0.05
675,20.25671319325985,0.05
676,20.257565033265557,0.05
