mjd,mag,magerr
1,20.10716682312644,0.05
4,20.108888595331102,0.05
5,20.1093945834646,0.05
6,20.109867377271165,0.05
7,20.110302858222546,0.05
8,20.110726694062187,0.05
9,20.111189184146575,0.05
10,20.111687571088446,0.05
11,20.112210213259864,0.05
12,20.112699636203352,0.05
13,20.1131122641386,0.05
14,20.113538203944593,0.05
15,20.114041780359706,0.05
16,20.114611064645338,0.05
17,20.11524127112107,0.05
29,20.123393710800904,0.05
30,20.123919083397915,0.05
31,20.124491364504685,0.05
32,20.12511447127772,0.05
33,20.125727495247894,0.05
34,20.126296434706227,0.05
35,20.126830153197297,0.05
36,20.1273005191484,0.05
37,20.127723875466707,0.05
38,20.12806591281619,0.05
39,20.128350726441447,0.05
139,20.23674380495347,0.05
140,20.237543800582294,0.05
141,20.238377393198853,0.05
142,20.239250587777626,0.05
143,20.24011983720137,0.05
144,20.240968399892203,0.05
145,20.24181956626233,0.05
146,20.242733463728705,0.05
147,20.24374551912114,0.05
148,20.244756770427976,0.05
149,20.24569673080125,0.05
150,20.246618683420785,0.05
151,20.247547680030003,0.05
152,20.24844723679491,0.05
153,20.249341200124398,0.05
154,20.25023844281376,0.05
155,20.25117520624915,0.05
156,20.252100558875064,0.05
157,20.252954662306983,0.05
170,20.26184363878229,0.05
171,20.26243611556088,0.05
172,20.262975379491117,0.05
173,20.263469626279168,0.05
174,20.263937073180294,0.05
175,20.264425034363633,0.05
176,20.264914247445653,0.05
177,20.265362161113636,0.05
178,20.26578422116389,0.05
179,20.266195373642297,0.05
180,20.266547512201278,0.05
285,20.19663867807592,0.05
286,20.195489160875105,0.05
287,20.194324465651285,0.05
288,20.193133566428692,0.05
289,20.19195979010137,0.05
290,20.19078027543798,0.05
291,20.189563477035442,0.05
292,20.188335638771726,0.05
293,20.187099142339115,0.05
294,20.185802235190742,0.05
295,20.184400254609507,0.05
296,20.182959566808414,0.05
297,20.1815465139507,0.05
318,20.1565672117601,0.05
319,20.155487022337844,0.05
320,20.154373291245783,0.05
321,20.153218402318352,0.05
322,20.152074215484014,0.05
323,20.150980693748885,0.05
324,20.149907434737607,0.05
325,20.14882202479081,0.05
326,20.147678585002147,0.05
356,20.13697218782317,0.05
357,20.137255537767665,0.05
358,20.13758023634569,0.05
359,20.13802304284912,0.05
360,20.13856851336137,0.05
361,20.139192251556047,0.05
362,20.13985669936718,0.05
363,20.14047302834711,0.05
364,20.14104895332286,0.05
365,20.141658524338887,0.05
376,20.153642582170825,0.05
377,20.155050695719176,0.05
378,20.156493489243466,0.05
379,20.157968028468083,0.05
380,20.159520225499286,0.05
381,20.161131430886293,0.05
382,20.162781004264524,0.05
383,20.164393152567293,0.05
384,20.16599319309733,0.05
385,20.16758976288697,0.05
386,20.16922955530263,0.05
387,20.170944627144813,0.05
388,20.172730225614224,0.05
393,20.182137635009845,0.05
394,20.1841235572089,0.05
395,20.186101328593388,0.05
396,20.188107024309822,0.05
397,20.19013816893601,0.05
398,20.192166069077906,0.05
399,20.194175846400192,0.05
400,20.19609784411943,0.05
401,20.197962239993437,0.05
402,20.199736481252735,0.05
403,20.201447196074987,0.05
404,20.20311195474094,0.05
405,20.204742692266684,0.05
406,20.206339482093817,0.05
407,20.207847662265245,0.05
408,20.209292214560016,0.05
409,20.21068580984977,0.05
410,20.212004178627033,0.05
411,20.213209143017657,0.05
424,20.225652200444536,0.05
425,20.2264679859287,0.05
426,20.227274161749612,0.05
427,20.22811850767804,0.05
428,20.228979529399034,0.05
429,20.229872409365036,0.05
430,20.230770569284978,0.05
431,20.231690081682792,0.05
432,20.2326022925079,0.05
433,20.233492662318646,0.05
434,20.234399486739697,0.05
435,20.2353317227523,0.05
436,20.236255420750574,0.05
451,20.253144557245243,0.05
452,20.2543639651361,0.05
453,20.255617890840917,0.05
454,20.256929274247476,0.05
455,20.25830854962836,0.05
456,20.25971848404091,0.05
457,20.261146821373295,0.05
458,20.262595742611943,0.05
459,20.26404728453452,0.05
460,20.265515702496494,0.05
461,20.266985452640263,0.05
462,20.268454369959407,0.05
463,20.26992347946004,0.05
464,20.271345015776085,0.05
499,20.28667835907205,0.05
500,20.2860403345311,0.05
501,20.285309160740375,0.05
502,20.284516852057457,0.05
503,20.283643847189346,0.05
504,20.282685414345373,0.05
505,20.281742924662616,0.05
506,20.280749659485018,0.05
507,20.279711558049634,0.05
508,20.278652447030417,0.05
509,20.277589105345946,0.05
510,20.27644167603247,0.05
511,20.275175037013874,0.05
512,20.273879816055818,0.05
623,20.14562061181811,0.05
624,20.143792862977556,0.05
625,20.141930512605818,0.05
626,20.1400465439689,0.05
627,20.13809567470141,0.05
628,20.136192895654908,0.05
629,20.134282383649513,0.05
630,20.132280349736725,0.05
631,20.130229962510548,0.05
632,20.128133424357436,0.05
633,20.126004652276315,0.05
634,20.123871652999362,0.05
635,20.121803707846915,0.05
676,20.05694095797417,0.05
677,20.055927609556342,0.05
678,20.05494879387171,0.05
679,20.054016170649156,0.05
680,20.05308323916207,0.05
681,20.05216198981079,0.05
