days,tf
0.001,0.0022668421798116077
0.009007007007007007,0.003922301858149636
0.017014014014014013,0.004589094558794265
0.02502102102102102,0.005040722611945396
0.033028028028028025,0.005386839229654966
0.04103503503503503,0.005668009002362795
0.04904204204204204,0.005904213174408683
0.05704904904904905,0.00610693057984357
0.06505605605605605,0.006283435698217924
0.07306306306306305,0.006438666635120427
0.08107007007007005,0.0065761513175745705
0.08907707707707707,0.006698512182709042
0.09708408408408407,0.006807761518473491
0.10509109109109108,0.006905484246635592
0.1130980980980981,0.006992956274625291
0.1211051051051051,0.007071224040088002
0.1291121121121121,0.0071411596740964135
0.13711911911911911,0.007203500291192442
0.1451261261261261,0.007258876625763547
0.15313313313313312,0.007307834326865901
0.1611401401401401,0.007350850075870679
0.16914714714714713,0.0073883439781904665
0.17715415415415414,0.007420689224600914
0.18516116116116113,0.007448219719049764
0.19316816816816815,0.007471236169760883
0.20117517517517516,0.007490011003665887
0.20918218218218215,0.007504792368989732
0.21718918918918917,0.0075158074234462175
0.22519619619619619,0.007523265057105596
0.23320320320320317,0.007527358163752636
0.2412102102102102,0.0075282655485597125
0.24921721721721718,0.007526153540502848
0.2572242242242242,0.007521177363317864
0.2652312312312312,0.007513482307646019
0.27323823823823823,0.007503204738445723
0.2812452452452452,0.007490472965095665
0.2892522522522522,0.007475407996412843
0.2972592592592592,0.007458124198708975
0.30526626626626624,0.007438729871754026
0.31327327327327326,0.007417327754914652
0.3212802802802802,0.0073940154736429325
0.32928728728728723,0.007368885934798198
0.33729429429429425,0.007342027677906916
0.34530130130130127,0.007313525188338491
0.3533083083083083,0.007283459177448077
0.3613153153153153,0.007251906833971328
0.36932232232232226,0.007218942050320309
0.3773293293293293,0.007184635626899538
0.3853363363363363,0.007149055457117177
0.3933433433433433,0.007112266695393223
0.4013503503503503,0.007074331910151681
0.4093573573573573,0.007035311223516939
0.4173643643643643,0.006995262439207986
0.4253713713713713,0.006954241159930848
0.43337837837837834,0.006912300895404291
0.44138538538538535,0.006869493162012179
0.44939239239239237,0.0068258675749535685
0.45739939939939933,0.006781471933656714
0.46540640640640635,0.0067363523011317455
0.47341341341341336,0.0066905530778580274
0.4814204204204204,0.006644117070733359
0.4894274274274274,0.006597085557552431
0.49743443443443436,0.006549498347429577
0.5054414414414414,0.006501393837535212
0.5134484484484484,0.006452809066475055
0.5214554554554554,0.006403779764606062
0.5294624624624624,0.0063543404015518785
0.5374694694694694,0.006304524231153225
0.5454764764764765,0.006254363334064352
0.5534834834834834,0.006203888658185334
0.5614904904904904,0.006153130057100877
0.5694974974974975,0.006102116326679438
0.5775045045045044,0.006050875239971497
0.5855115115115115,0.005999433580532326
0.5935185185185184,0.005947817174282745
0.6015255255255254,0.005896050920010646
0.6095325325325325,0.00584415881860658
0.6175395395395394,0.00579216400111808
0.6255465465465465,0.00574008875569981
0.6335535535535535,0.005687954553529726
0.6415605605605604,0.005635782073755229
0.6495675675675675,0.005583591227527816
0.6575745745745745,0.005531401181179628
0.6655815815815815,0.005479230378590841
0.6735885885885885,0.005427096562792815
0.6815955955955956,0.005375016796848113
0.6896026026026025,0.0053230074840453145
0.6976096096096095,0.0052710843874434685
0.7056166166166166,0.0052192626487983
0.7136236236236235,0.005167556806899879
0.7216306306306306,0.005115980815349119
0.7296376376376376,0.005064548059798543
0.7376446446446445,0.005013271374680858
0.7456516516516516,0.004962163059447146
0.7536586586586586,0.004911234894335093
0.7616656656656656,0.004860498155686111
0.7696726726726726,0.004809963630829054
0.7776796796796795,0.004759641632547056
0.7856866866866866,0.004709542013142893
0.7936936936936936,0.004659674178117376
0.8017007007007007,0.004610047099474395
0.8097077077077076,0.004560669328665329
0.8177147147147146,0.004511549009184941
0.8257217217217216,0.00446269388883006
0.8337287287287286,0.004414111331631824
0.8417357357357357,0.004365808329471619
0.8497427427427426,0.004317791513390367
0.8577497497497496,0.004270067164600291
