days,tf
0.001,0.0011905870496375737
0.009007007007007007,0.002061406726352739
0.017014014014014013,0.002414450019167142
0.02502102102102102,0.002655709799884531
0.033028028028028025,0.0028426465884640287
0.04103503503503503,0.002996475600697031
0.04904204204204204,0.0031276216134981656
0.05704904904904905,0.003242055723481426
0.06505605605605605,0.003343548611818525
0.07306306306306305,0.003434649300932068
0.08107007007007005,0.0035171701724607727
0.08907707707707707,0.0035924511015050413
0.09708408408408407,0.00366151393447898
0.10509109109109108,0.003725158036506715
0.1130980980980981,0.0037840221214157812
0.1211051051051051,0.0038386257833712607
0.1291121121121121,0.0038893982819885767
0.13711911911911911,0.003936699033087856
0.1451261261261261,0.00398083253523932
0.15313313313313312,0.004022059463832483
0.1611401401401401,0.004060605063829229
0.16914714714714713,0.004096665599339201
0.17715415415415414,0.004130413379849577
0.18516116116116113,0.004162000726848691
0.19316816816816815,0.004191563140036069
0.20117517517517516,0.004219221850871365
0.20918218218218215,0.0042450859015057294
0.21718918918918917,0.004269253851977491
0.22519619619619619,0.0042918151933062886
0.23320320320320317,0.0043128515257399415
0.2412102102102102,0.004332437547857759
0.24921721721721718,0.004350641892126653
0.2572242242242242,0.00436752783488532
0.2652312312312312,0.00438315390292771
0.27323823823823823,0.004397574394394874
0.2812452452452452,0.004410839828224119
0.2892522522522522,0.0044229973336991305
0.2972592592592592,0.004434090989513294
0.30526626626626624,0.00444416212006727
0.31327327327327326,0.004453249555370614
0.3212802802802802,0.004461389859830954
0.32928728728728723,0.0044686175343354815
0.33729429429429425,0.004474965195314603
0.34530130130130127,0.004480463733893034
0.3533083083083083,0.004485142457752784
0.3613153153153153,0.004489029217935506
0.36932232232232226,0.004492150522482052
0.3773293293293293,0.0044945316385322735
0.3853363363363363,0.004496196684278202
0.3933433433433433,0.0044971687119702885
0.4013503503503503,0.004497469783013339
0.4093573573573573,0.004497121036050612
0.4173643643643643,0.004496142748817108
0.4253713713713713,0.004494554394442977
0.43337837837837834,0.004492374692802351
0.44138538538538535,0.004489621657429356
0.44939239239239237,0.004486312638459819
0.45739939939939933,0.004482464362002566
0.46540640640640635,0.004478092966296933
0.47341341341341336,0.004473214034972118
0.4814204204204204,0.004467842627688226
0.4894274274274274,0.004461993308407805
0.49743443443443436,0.004455680171519392
0.5054414414414414,0.004448916866010713
0.5134484484484484,0.004441716617868327
0.5214554554554554,0.004434092250861857
0.5294624624624624,0.0044260562058549046
0.5374694694694694,0.00441762055877018
0.5454764764764765,0.004408797037323766
0.5534834834834834,0.004399597036632043
0.5614904904904904,0.004390031633784819
0.5694974974974975,0.004380111601469229
0.5775045045045044,0.004369847420721034
0.5855115115115115,0.00435924929287273
0.5935185185185184,0.004348327150761621
0.6015255255255254,0.004337090669255193
0.6095325325325325,0.004325549275146037
0.6175395395395394,0.004313712156463956
0.6255465465465465,0.0043015882712487035
0.6335535535535535,0.00428918635582313
0.6415605605605604,0.004276514932603003
0.6495675675675675,0.004263582317476874
0.6575745745745745,0.00425039662678645
0.6655815815815815,0.004236965783935506
0.6735885885885885,0.004223297525653088
0.6815955955955956,0.004209399407934637
0.6896026026026025,0.004195278811682887
0.6976096096096095,0.004180942948068526
0.7056166166166166,0.004166398863629236
