days,tf
0.001,0.0035919344052941656
0.009007007007007007,0.006209563831261693
0.017014014014014013,0.00725447753449598
0.02502102102102102,0.00795346302163663
0.033028028028028025,0.008480856393009174
0.04103503503503503,0.008901351081039883
0.04904204204204204,0.00924694279710364
0.05704904904904905,0.009536106303792256
0.06505605605605605,0.00978062253877392
0.07306306306306305,0.009988547774217562
0.08107007007007005,0.010165686805882986
0.08907707707707707,0.01031639623454012
0.09708408408408407,0.010444054840935869
0.10509109109109108,0.0105513548704917
0.1130980980980981,0.010640490745290854
0.1211051051051051,0.010713285963068066
0.1291121121121121,0.01077128114174721
0.13711911911911911,0.010815796756773667
0.1451261261261261,0.010847978886166077
0.15313313313313312,0.010868833242212191
0.1611401401401401,0.01087925094107737
0.16914714714714713,0.010880028325517594
0.17715415415415414,0.010871882429516123
0.18516116116116113,0.010855463197495752
0.19316816816816815,0.010831363251570908
0.20117517517517516,0.010800125782014149
0.20918218218218215,0.010762250984096866
0.21718918918918917,0.010718201356848795
0.22519619619619619,0.010668406101945721
0.23320320320320317,0.010613264804591587
0.2412102102102102,0.010553150536690767
0.24921721721721718,0.010488412491575986
0.2572242242242242,0.010419378236144607
0.2652312312312312,0.010346355648413437
0.27323823823823823,0.01026963459477804
0.2812452452452452,0.010189488390614643
0.2892522522522522,0.010106175079534643
0.2972592592592592,0.010019938560038974
0.30526626626626624,0.009931009583111175
0.31327327327327326,0.009839606640127133
0.3212802802802802,0.00974593675711489
0.32928728728728723,0.009650196208693477
0.33729429429429425,0.009552571162821277
0.34530130130130127,0.009453238265687693
0.3533083083083083,0.009352365174606659
0.3613153153153153,0.009250111045553403
0.36932232232232226,0.009146626980977684
0.3773293293293293,0.009042056442687914
0.3853363363363363,0.00893653563390014
0.3933433433433433,0.008830193853958914
0.4013503503503503,0.008723153828743401
0.4093573573573573,0.008615532019355622
0.4173643643643643,0.008507438911335263
0.4253713713713713,0.008398979286346392
0.43337837837837834,0.008290252478026875
0.44138538538538535,0.008181352613474
0.44939239239239237,0.008072368841654212
0.45739939939939933,0.007963385549865441
0.46540640640640635,0.007854482569243693
0.47341341341341336,0.007745735370187823
0.4814204204204204,0.007637215248474599
0.4894274274274274,0.007528989502748371
0.49743443443443436,0.00742112160399351
0.5054414414414414,0.007313671357531658
0.5134484484484484,0.007206695058028538
0.5214554554554554,0.007100245637944933
0.5294624624624624,0.0069943728098228975
0.5374694694694694,0.006889123202760187
0.5454764764764765,0.006784540493392473
0.5534834834834834,0.006680665531673714
0.5614904904904904,0.006577536461719319
0.5694974974974975,0.006475188837954295
0.5775045045045044,0.006373655736788385
0.5855115115115115,0.006272967864022961
0.5935185185185184,0.006173153658178535
0.6015255255255254,0.006074239389918255
0.6095325325325325,0.005976249257730261
0.6175395395395394,0.005879205480021035
0.6255465465465465,0.0057831283837619955
0.6335535535535535,0.005688036489823018
0.6415605605605604,0.005593946595118573
0.6495675675675675,0.005500873851685282
0.6575745745745745,0.005408831842803261
0.6655815815815815,0.00531783265626785
0.6735885885885885,0.00522788695491325
0.6815955955955956,0.005139004044484586
0.6896026026026025,0.005051191938950847
0.6976096096096095,0.004964457423346941
0.7056166166166166,0.004878806114229553
0.7136236236236235,0.004794242517828094
0.7216306306306306,0.004710770085968805
0.7296376376376376,0.00462839126984724
0.7376446446446445,0.004547107571721629
0.7456516516516516,0.004466919594596902
0.7536586586586586,0.004387827089967006
0.7616656656656656,0.0043098290036805926
0.7696726726726726,0.004232923519993265
0.7776796796796795,0.004157108103867272
0.7856866866866866,0.00408237954157786
0.7936936936936936,0.004008733979683385
0.8017007007007007,0.003936166962414685
0.8097077077077076,0.0038646734675374674
0.8177147147147146,0.0037942479407397233
0.8257217217217216,0.0037248843285947932
0.8337287287287286,0.003656576110149001
0.8417357357357357,0.0035893163271814256
0.8497427427427426,0.0035230976131818918
0.8577497497497496,0.003457912221091906
0.8657567567567567,0.00339375204985193
0.8737637637637636,0.0033306086697970673
0.8817707707707707,0.0032684733469419917
0.8897777777777777,0.003207337066194716
0.8977847847847847,0.0031471905535375875
0.9057917917917917,0.003088024297212788
0.9137987987987987,0.0030298285679483936
0.9218058058058057,0.0029725934382600575
0.9298128128128127,0.002916308800862209
0.9378198198198198,0.0028609643862216754
0.9458268268268267,0.0028065497792855976
0.9538338338338337,0.0027530544354144866
0.9618408408408408,0.0027004676955503736
0.9698478478478477,0.002648778800648963
0.9778548548548548,0.0025979769054038813
0.9858618618618618,0.0025480510912901156
0.9938688688688687,0.002498990378952983
1.0018758758758757,0.0024507837399679704
1.0098828828828827,0.002403420107996113
1.0178898898898896,0.0023568883893586557
1.0258968968968967,0.0023111774730540107
1.0339039039039037,0.002266276240239267
1.0419109109109106,0.002222173573197709
1.0499179179179177,0.002178858363813133
1.0579249249249247,0.002136319521571056
1.0659319319319318,0.00209454598110615
1.0739389389389387,0.002053526709314632
1.0819459459459457,0.002013250712049702
1.0899529529529528,0.001973707040417444
1.0979599599599597,0.0019348847966900392
1.1059669669669667,0.0018967731398524916
1.1139739739739738,0.0018593612907985954
1.1219809809809806,0.0018226385371911578
1.1299879879879877,0.0017865942380011206
1.1379949949949948,0.0017512178277395618
1.1460020020020019,0.001716498820396133
1.1540090090090087,0.0016824268130969278
1.1620160160160158,0.0016489914894943696
1.1700230230230229,0.0016161826229011875
1.1780300300300297,0.001583990079180113
1.1860370370370368,0.0015524038194004999
1.1940440440440439,0.001521413902272652
1.2020510510510507,0.0014910104863702233
1.2100580580580578,0.0014611838321506657
1.2180650650650648,0.0014319243037833147
1.226072072072072,0.0014032223707943455
1.2340790790790788,0.0013750686095374363
1.2420860860860858,0.0013474537044986874
1.250093093093093,0.001320368449443972
1.2581001001000998,0.0012938037484165586
1.2661071071071068,0.001267750616592579
1.274114114114114,0.0012422001810015748
1.2821211211211208,0.0012171436811190784
1.2901281281281278,0.001192572469337899
1.298135135135135,0.0011684780113245382
1.306142142142142,0.0011448518862668354
1.3141491491491488,0.0011216857870187662
1.322156156156156,0.0010989715201480212
1.330163163163163,0.0010767010058917775
1.3381701701701698,0.001054866278025845
1.3461771771771769,0.0010334594836521414
1.354184184184184,0.0010124728829092654
1.362191191191191,0.0009918988486107077
1.3701981981981979,0.0009717298658150504
