days,tf
0.001,0.0007872143828226467
0.009007007007007007,0.0013632987070604592
0.017014014014014013,0.0015973635004885498
0.02502102102102102,0.0017577927301811336
0.033028028028028025,0.0018825512001379042
0.04103503503503503,0.0019856476866496656
0.04904204204204204,0.0020739609448845505
0.05704904904904905,0.0021514276778839612
0.06505605605605605,0.0022205314514496238
0.07306306306306305,0.0022829493133176776
0.08107007007007005,0.0023398721566827993
0.08907707707707707,0.0023921791485330777
0.09708408408408407,0.0024405397206464048
0.10509109109109108,0.0024854766383791698
0.1130980980980981,0.0025274068036673387
0.1211051051051051,0.002566668656061474
0.1291121121121121,0.0026035411594140115
0.13711911911911911,0.0026382573142418194
0.1451261261261261,0.0026710139983805
0.15313313313313312,0.002701979279159512
0.1611401401401401,0.0027312979437362286
0.16914714714714713,0.0027590957479307677
0.17715415415415414,0.0027854827265756435
0.18516116116116113,0.0028105558053566414
0.19316816816816815,0.0028344008851182933
0.20117517517517516,0.002857094522461758
0.20918218218218215,0.0028787052976629473
0.21718918918918917,0.002899294937740749
0.22519619619619619,0.002918919245850462
0.23320320320320317,0.002937628876054841
0.2412102102102102,0.002955469983589056
0.24921721721721718,0.0029724847740713154
0.2572242242242242,0.0029887119700867304
0.2652312312312312,0.0030041872097459127
0.27323823823823823,0.0030189433888791434
0.2812452452452452,0.00303301095624676
0.2892522522522522,0.003046418169363957
0.2972592592592592,0.003059191317134195
0.30526626626626624,0.003071354914371436
0.31327327327327326,0.0030829318724016124
0.3212802802802802,0.0030939436492184677
0.32928728728728723,0.0031044103820903634
0.33729429429429425,0.0031143510050441595
0.34530130130130127,0.0031237833532674706
0.3533083083083083,0.0031327242561542887
0.3613153153153153,0.0031411896204577663
0.36932232232232226,0.003149194504797098
0.3773293293293293,0.0031567531865847906
0.3853363363363363,0.003163879222289348
0.3933433433433433,0.0031705855018212613
0.4013503503503503,0.0031768842977230364
0.4093573573573573,0.003182787309753115
0.4173643643643643,0.0031883057053764528
0.4253713713713713,0.0031934501566087104
0.43337837837837834,0.003198230873604765
0.44138538538538535,0.0032026576353339797
0.44939239239239237,0.0032067398176430805
0.45739939939939933,0.0032104864189717273
0.46540640640640635,0.003213906083954704
0.47341341341341336,0.0032170071251178523
0.4814204204204204,0.0032197975428513693
0.4894274274274274,0.0032222850438236666
0.49743443443443436,0.0032244770579811567
0.5054414414414414,0.003226380754263652
0.5134484484484484,0.003228003055151325
0.5214554554554554,0.00322935065014708
0.5294624624624624,0.003230430008287518
0.5374694694694694,0.0032312473897662466
0.5454764764764765,0.0032318088567449515
0.5534834834834834,0.003232120283420177
0.5614904904904904,0.003232187365407309
0.5694974974974975,0.0032320156284972256
0.5775045045045044,0.003231610436836
0.5855115115115115,0.003230977000573296
0.5935185185185184,0.003230120383020908
0.6015255255255254,0.0032290455073591953
0.6095325325325325,0.0032277571629257904
0.6175395395395394,0.0032262600111178847
0.6255465465465465,0.0032245585909367576
0.6335535535535535,0.003222657324200694
0.6415605605605604,0.0032205605204502484
0.6495675675675675,0.0032182723815678254
0.6575745745745745,0.0032157970061316783
0.6655815815815815,0.003213138393522877
0.6735885885885885,0.0032103004478021982
0.6815955955955956,0.003207286981372628
0.6896026026026025,0.0032041017184418702
0.6976096096096095,0.003200748298298183
0.7056166166166166,0.0031972302784117976
0.7136236236236235,0.0031935511373732614
0.7216306306306306,0.0031897142776792136
0.7296376376376376,0.00318572302837527
0.7376446446446445,0.003181580647565031
0.7456516516516516,0.003177290324793544
0.7536586586586586,0.0031728551833129595
0.7616656656656656,0.003168278282237553
0.7696726726726726,0.0031635626185948086
0.7776796796796795,0.00315871112927877
0.7856866866866866,0.0031537266929114287
0.7936936936936936,0.0031486121316175544
0.8017007007007007,0.0031433702127179716
0.8097077077077076,0.0031380036503459814
0.8177147147147146,0.0031325151069912824
0.8257217217217216,0.003126907194975501
0.8337287287287286,0.0031211824778631173
0.8417357357357357,0.0031153434718113816
0.8497427427427426,0.0031093926468625565
0.8577497497497496,0.0031033324281816146
0.8657567567567567,0.0030971651972423225
0.8737637637637636,0.003090893292964457
0.8817707707707707,0.0030845190128047616
0.8897777777777777,0.0030780446138040187
0.8977847847847847,0.0030714723135925586
0.9057917917917917,0.0030648042913563153
0.9137987987987987,0.0030580426887654457
0.9218058058058057,0.0030511896108674124
0.9298128128128127,0.0030442471269463024
0.9378198198198198,0.003037217271350057
0.9458268268268267,0.0030301020442871965
0.9538338338338337,0.0030229034125945345
0.9618408408408408,0.0030156233104772653
0.9698478478478477,0.0030082636402227847
0.9778548548548548,0.003000826272889453
0.9858618618618618,0.0029933130489715213
0.9938688688688687,0.0029857257790413087
1.0018758758758757,0.002978066244369703
1.0098828828828827,0.002970336197525961
1.0178898898898896,0.0029625373629577983
1.0258968968968967,0.00295467143755259
1.0339039039039037,0.0029467400911806097
1.0419109109109106,0.002938744967221036
1.0499179179179177,0.0029306876830715372
1.0579249249249247,0.002922569830642124
1.0659319319319318,0.0029143929768339683
1.0739389389389387,0.002906158664003826
1.0819459459459457,0.002897868410414687
1.0899529529529528,0.0028895237106732223
1.0979599599599597,0.002881126036154603
1.1059669669669667,0.0028726768354151973
1.1139739739739738,0.002864177534593651
1.1219809809809806,0.0028556295378008396
1.1299879879879877,0.002847034227499122
1.1379949949949948,0.0028383929648713494
1.1460020020020019,0.0028297070901800183
1.1540090090090087,0.002820977923116963
1.1620160160160158,0.0028122067631439806
